ID,SKU,Brand,Category,Subcategory,Description_en,Description_ar,Unit,Price_aed,Vendor,Source_url,Photo_url,Lead_time_days,in_stock,Last_verified
257,IKEA-STR-PAX-002,IKEA,Storage,PAX,PAX Wardrobe frame white 75x58x236,تخزين ايكيا PAX Wardrobe frame white 75x58x236,pcs,495,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
258,IKEA-STR-PAX-003,IKEA,Storage,PAX,PAX Wardrobe frame white 50x58x236,تخزين ايكيا PAX Wardrobe frame white 50x58x236,pcs,395,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
259,IKEA-STR-PAX-004,IKEA,Storage,PAX,PAX Wardrobe frame oak 100x58x236,تخزين ايكيا PAX Wardrobe frame oak 100x58x236,pcs,695,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
260,IKEA-STR-PAX-005,IKEA,Storage,PAX,PAX Wardrobe frame anthracite 100x58x236,تخزين ايكيا PAX Wardrobe frame anthracite 100x58x236,pcs,645,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
261,IKEA-STR-PAX-006,IKEA,Storage,PAX,PAX Add-on corner unit w 4 shelves white,تخزين ايكيا PAX Add-on corner unit w 4 shelves white,pcs,449,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
262,IKEA-STR-PAX-007,IKEA,Storage,PAX,PAX Wardrobe combination w doors 200x58x236,تخزين ايكيا PAX Wardrobe combination w doors 200x58x236,pcs,1995,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
263,IKEA-STR-PAX-008,IKEA,Storage,PAX,PAX Wardrobe combination w mirror doors 200x58x236,تخزين ايكيا PAX Wardrobe combination w mirror doors 200x58x236,pcs,2295,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
264,IKEA-STR-KOMPLE-009,IKEA,Storage,KOMPLEMENT,KOMPLEMENT Shelf white 100x58,تخزين ايكيا KOMPLEMENT Shelf white 100x58,pcs,65,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
265,IKEA-STR-KOMPLE-010,IKEA,Storage,KOMPLEMENT,KOMPLEMENT Shelf white 75x58,تخزين ايكيا KOMPLEMENT Shelf white 75x58,pcs,55,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
266,IKEA-STR-KOMPLE-011,IKEA,Storage,KOMPLEMENT,KOMPLEMENT Shelf dark grey 100x58,تخزين ايكيا KOMPLEMENT Shelf dark grey 100x58,pcs,75,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
267,IKEA-STR-KOMPLE-012,IKEA,Storage,KOMPLEMENT,KOMPLEMENT Drawer white 100x58,تخزين ايكيا KOMPLEMENT Drawer white 100x58,pcs,145,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
268,IKEA-STR-KOMPLE-013,IKEA,Storage,KOMPLEMENT,KOMPLEMENT Drawer w glass front 100x58,تخزين ايكيا KOMPLEMENT Drawer w glass front 100x58,pcs,215,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
269,IKEA-STR-KOMPLE-014,IKEA,Storage,KOMPLEMENT,KOMPLEMENT Pull-out tray white 100x58,تخزين ايكيا KOMPLEMENT Pull-out tray white 100x58,pcs,125,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
270,IKEA-STR-KOMPLE-015,IKEA,Storage,KOMPLEMENT,KOMPLEMENT Clothes rail white 100,تخزين ايكيا KOMPLEMENT Clothes rail white 100,pcs,35,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
271,IKEA-STR-KOMPLE-016,IKEA,Storage,KOMPLEMENT,KOMPLEMENT Pull-out trousers hanger 100,تخزين ايكيا KOMPLEMENT Pull-out trousers hanger 100,pcs,145,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
272,IKEA-STR-EKET-017,IKEA,Storage,EKET,EKET Cabinet w 2 doors and 1 shelf dark grey 70x35x70,تخزين ايكيا EKET Cabinet w 2 doors and 1 shelf dark grey 70x35x70,pcs,295,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
273,IKEA-STR-EKET-018,IKEA,Storage,EKET,EKET Cabinet w 4 compartments white 70x35x70,تخزين ايكيا EKET Cabinet w 4 compartments white 70x35x70,pcs,245,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
274,IKEA-STR-EKET-019,IKEA,Storage,EKET,EKET Cabinet white 35x35x35,تخزين ايكيا EKET Cabinet white 35x35x35,pcs,95,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
275,IKEA-STR-EKET-020,IKEA,Storage,EKET,EKET Cabinet w door birch 35x35x70,تخزين ايكيا EKET Cabinet w door birch 35x35x70,pcs,145,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
276,IKEA-STR-IDÅSEN-021,IKEA,Storage,IDÅSEN,IDÅSEN Cabinet w doors and drawers dark green 80x47x119,تخزين ايكيا IDÅSEN Cabinet w doors and drawers dark green 80x47x119,pcs,1195,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
277,IKEA-STR-IDÅSEN-022,IKEA,Storage,IDÅSEN,IDÅSEN Cabinet w doors black 80x47x119,تخزين ايكيا IDÅSEN Cabinet w doors black 80x47x119,pcs,1195,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
278,IKEA-STR-KALLAX-023,IKEA,Storage,KALLAX,KALLAX Shelving unit white 77x77,تخزين ايكيا KALLAX Shelving unit white 77x77,pcs,245,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
279,IKEA-STR-KALLAX-024,IKEA,Storage,KALLAX,KALLAX Shelving unit white 147x77,تخزين ايكيا KALLAX Shelving unit white 147x77,pcs,395,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
280,IKEA-STR-BILLY-025,IKEA,Storage,BILLY,BILLY Bookcase white 80x28x202,تخزين ايكيا BILLY Bookcase white 80x28x202,pcs,295,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
281,IKEA-FUR-KIVIK-001,IKEA,Furniture,Living/Bedroom,KIVIK 3-seat sofa Hillared dark blue,أثاث ايكيا KIVIK 3-seat sofa Hillared dark blue,pcs,3195,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
282,IKEA-FUR-KIVIK-002,IKEA,Furniture,Living/Bedroom,KIVIK 2-seat sofa Hillared anthracite,أثاث ايكيا KIVIK 2-seat sofa Hillared anthracite,pcs,2495,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
283,IKEA-FUR-KLIPPA-003,IKEA,Furniture,Living/Bedroom,KLIPPAN 2-seat sofa Vissle grey,أثاث ايكيا KLIPPAN 2-seat sofa Vissle grey,pcs,1295,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
284,IKEA-FUR-KLIPPA-004,IKEA,Furniture,Living/Bedroom,KLIPPAN 2-seat sofa cover Vissle dark blue,أثاث ايكيا KLIPPAN 2-seat sofa cover Vissle dark blue,pcs,295,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
285,IKEA-FUR-EKTORP-005,IKEA,Furniture,Living/Bedroom,EKTORP 3-seat sofa Lofallet beige,أثاث ايكيا EKTORP 3-seat sofa Lofallet beige,pcs,2795,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
286,IKEA-FUR-EKTORP-006,IKEA,Furniture,Living/Bedroom,EKTORP 2-seat sofa Lofallet beige,أثاث ايكيا EKTORP 2-seat sofa Lofallet beige,pcs,2295,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
287,IKEA-FUR-FRIHET-007,IKEA,Furniture,Living/Bedroom,FRIHETEN Corner sofa-bed w storage Skiftebo dark grey,أثاث ايكيا FRIHETEN Corner sofa-bed w storage Skiftebo dark grey,pcs,2995,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
288,IKEA-FUR-VIMLE-008,IKEA,Furniture,Living/Bedroom,VIMLE Sofa bed w chaise longue Gunnared beige,أثاث ايكيا VIMLE Sofa bed w chaise longue Gunnared beige,pcs,3995,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
289,IKEA-FUR-POÄNG-009,IKEA,Furniture,Living/Bedroom,POÄNG Armchair birch veneer Knisa light beige,أثاث ايكيا POÄNG Armchair birch veneer Knisa light beige,pcs,595,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
290,IKEA-FUR-POÄNG-010,IKEA,Furniture,Living/Bedroom,POÄNG Armchair black-brown Skiftebo dark grey,أثاث ايكيا POÄNG Armchair black-brown Skiftebo dark grey,pcs,695,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
291,IKEA-FUR-STRAND-011,IKEA,Furniture,Living/Bedroom,STRANDMON Wing chair Nordvalla dark grey,أثاث ايكيا STRANDMON Wing chair Nordvalla dark grey,pcs,1495,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
292,IKEA-FUR-LACK-012,IKEA,Furniture,Living/Bedroom,LACK Coffee table white 90x55,أثاث ايكيا LACK Coffee table white 90x55,pcs,95,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
293,IKEA-FUR-LACK-013,IKEA,Furniture,Living/Bedroom,LACK Coffee table black-brown 90x55,أثاث ايكيا LACK Coffee table black-brown 90x55,pcs,95,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
294,IKEA-FUR-LISABO-014,IKEA,Furniture,Living/Bedroom,LISABO Coffee table ash veneer 70x70,أثاث ايكيا LISABO Coffee table ash veneer 70x70,pcs,395,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
295,IKEA-FUR-HEMNES-015,IKEA,Furniture,Living/Bedroom,HEMNES Coffee table white 90x90,أثاث ايكيا HEMNES Coffee table white 90x90,pcs,595,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
296,IKEA-FUR-MALM-016,IKEA,Furniture,Living/Bedroom,MALM Bed frame high white queen,أثاث ايكيا MALM Bed frame high white queen,pcs,895,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
297,IKEA-FUR-MALM-017,IKEA,Furniture,Living/Bedroom,MALM Bed frame high oak veneer queen,أثاث ايكيا MALM Bed frame high oak veneer queen,pcs,1095,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
298,IKEA-FUR-HEMNES-018,IKEA,Furniture,Living/Bedroom,HEMNES Bed frame white queen,أثاث ايكيا HEMNES Bed frame white queen,pcs,1495,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
299,IKEA-FUR-BRIMNE-019,IKEA,Furniture,Living/Bedroom,BRIMNES Bed frame w storage white queen,أثاث ايكيا BRIMNES Bed frame w storage white queen,pcs,1395,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
300,IKEA-FUR-LANGFJ-020,IKEA,Furniture,Living/Bedroom,LANGFJALL Office chair Gunnared beige,أثاث ايكيا LANGFJALL Office chair Gunnared beige,pcs,1295,IKEA UAE,https://www.ikea.com/ae/en/cat/furniture-fu001/,,5,TRUE,2026-04-28
301,HC-SOFA-2201,Home Centre,Furniture,Sofa,HOME CENTRE Helios 3-Seater Fabric Sofa Grey,أريكة هوم سنتر HOME CENTRE Helios 3-Seater Fabric Sofa Grey,pcs,1499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
302,HC-SOFA-2202,Home Centre,Furniture,Sofa,HOME CENTRE Helios 2-Seater Fabric Sofa Grey,أريكة هوم سنتر HOME CENTRE Helios 2-Seater Fabric Sofa Grey,pcs,1099,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
303,HC-SOFA-2203,Home Centre,Furniture,Sofa,HOME CENTRE Avalon 3-Seater Sofa Beige,أريكة هوم سنتر HOME CENTRE Avalon 3-Seater Sofa Beige,pcs,1799,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
304,HC-SOFA-2204,Home Centre,Furniture,Sofa,HOME CENTRE Avalon Recliner Single Seat,أريكة هوم سنتر HOME CENTRE Avalon Recliner Single Seat,pcs,1399,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
305,HC-SOFA-2205,Home Centre,Furniture,Sofa,HOME CENTRE Boston L-Shape Sofa Right Grey,أريكة هوم سنتر HOME CENTRE Boston L-Shape Sofa Right Grey,pcs,3499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
306,HC-SOFA-2206,Home Centre,Furniture,Sofa,HOME CENTRE Boston L-Shape Sofa Left Grey,أريكة هوم سنتر HOME CENTRE Boston L-Shape Sofa Left Grey,pcs,3499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
307,HC-SOFA-2207,Home Centre,Furniture,Sofa,HOME CENTRE Lemur 3-Seater Leather Sofa Brown,أريكة هوم سنتر HOME CENTRE Lemur 3-Seater Leather Sofa Brown,pcs,2999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
308,HC-SOFA-2208,Home Centre,Furniture,Sofa,HOME CENTRE Lemur 2-Seater Leather Sofa Brown,أريكة هوم سنتر HOME CENTRE Lemur 2-Seater Leather Sofa Brown,pcs,2299,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
309,HC-SOFA-2209,Home Centre,Furniture,Sofa,HOME CENTRE Olive 5-Seater Sofa Set,أريكة هوم سنتر HOME CENTRE Olive 5-Seater Sofa Set,pcs,4499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
310,HC-SOFA-2210,Home Centre,Furniture,Sofa,HOME CENTRE Maxim Recliner Sofa 3-Seater,أريكة هوم سنتر HOME CENTRE Maxim Recliner Sofa 3-Seater,pcs,3999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
311,HC-SOFA-2211,Home Centre,Furniture,Sofa,HOME CENTRE Maxim Recliner Sofa 2-Seater,أريكة هوم سنتر HOME CENTRE Maxim Recliner Sofa 2-Seater,pcs,2999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
312,HC-SOFA-2212,Home Centre,Furniture,Sofa,HOME CENTRE Lily Sofa Bed Convertible,أريكة هوم سنتر HOME CENTRE Lily Sofa Bed Convertible,pcs,1899,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
313,HC-SOFA-2213,Home Centre,Furniture,Sofa,HOME CENTRE Andes Modular Sofa 3-Piece,أريكة هوم سنتر HOME CENTRE Andes Modular Sofa 3-Piece,pcs,4999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
314,HC-SOFA-2214,Home Centre,Furniture,Sofa,HOME CENTRE Floyd Single Sofa Chair Velvet,أريكة هوم سنتر HOME CENTRE Floyd Single Sofa Chair Velvet,pcs,1299,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
315,HC-SOFA-2215,Home Centre,Furniture,Sofa,HOME CENTRE Floyd Single Sofa Chair Linen,أريكة هوم سنتر HOME CENTRE Floyd Single Sofa Chair Linen,pcs,1199,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-sofaandseating,,7,TRUE,2026-04-28
316,HC-DIN-2301,Home Centre,Furniture,Dining,HOME CENTRE Sam Bar Table Walnut,طاولة طعام هوم سنتر HOME CENTRE Sam Bar Table Walnut,pcs,999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
317,HC-DIN-2302,Home Centre,Furniture,Dining,HOME CENTRE Mocha 6-Seater Dining Set,طاولة طعام هوم سنتر HOME CENTRE Mocha 6-Seater Dining Set,pcs,2999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
318,HC-DIN-2303,Home Centre,Furniture,Dining,HOME CENTRE Mocha 4-Seater Dining Set,طاولة طعام هوم سنتر HOME CENTRE Mocha 4-Seater Dining Set,pcs,1799,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
319,HC-DIN-2304,Home Centre,Furniture,Dining,HOME CENTRE Tiana Round Dining Table 4-Seater,طاولة طعام هوم سنتر HOME CENTRE Tiana Round Dining Table 4-Seater,pcs,1499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
320,HC-DIN-2305,Home Centre,Furniture,Dining,HOME CENTRE Tiana Extendable Dining Table 6-8 Seater,طاولة طعام هوم سنتر HOME CENTRE Tiana Extendable Dining Table 6-8 Seater,pcs,2499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
321,HC-DIN-2306,Home Centre,Furniture,Dining,HOME CENTRE Adelaide 6-Seater Wooden Dining Table,طاولة طعام هوم سنتر HOME CENTRE Adelaide 6-Seater Wooden Dining Table,pcs,1999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
322,HC-DIN-2307,Home Centre,Furniture,Dining,HOME CENTRE Adelaide Dining Chair (Set of 2),طاولة طعام هوم سنتر HOME CENTRE Adelaide Dining Chair (Set of 2),pcs,599,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
323,HC-DIN-2308,Home Centre,Furniture,Dining,HOME CENTRE Bay Dining Bench Wooden,طاولة طعام هوم سنتر HOME CENTRE Bay Dining Bench Wooden,pcs,749,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
324,HC-DIN-2309,Home Centre,Furniture,Dining,HOME CENTRE Marble Top 6-Seater Dining Set,طاولة طعام هوم سنتر HOME CENTRE Marble Top 6-Seater Dining Set,pcs,4999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
325,HC-DIN-2310,Home Centre,Furniture,Dining,HOME CENTRE Glass Top Round Dining Table 4-Seater,طاولة طعام هوم سنتر HOME CENTRE Glass Top Round Dining Table 4-Seater,pcs,1199,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
326,HC-DIN-2311,Home Centre,Furniture,Dining,HOME CENTRE Bar Stool Wooden Set of 2,طاولة طعام هوم سنتر HOME CENTRE Bar Stool Wooden Set of 2,pcs,549,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
327,HC-DIN-2312,Home Centre,Furniture,Dining,HOME CENTRE Counter Height Bar Table,طاولة طعام هوم سنتر HOME CENTRE Counter Height Bar Table,pcs,899,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-diningroom,,7,TRUE,2026-04-28
328,HC-LIV-2401,Home Centre,Furniture,Living Room,HOME CENTRE Ashland Coffee Table Walnut,أثاث صالون هوم سنتر HOME CENTRE Ashland Coffee Table Walnut,pcs,1099,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
329,HC-LIV-2402,Home Centre,Furniture,Living Room,HOME CENTRE Ashland Side Table Walnut,أثاث صالون هوم سنتر HOME CENTRE Ashland Side Table Walnut,pcs,549,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
330,HC-LIV-2403,Home Centre,Furniture,Living Room,HOME CENTRE Quartz Coffee Table Marble Top,أثاث صالون هوم سنتر HOME CENTRE Quartz Coffee Table Marble Top,pcs,1499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
331,HC-LIV-2404,Home Centre,Furniture,Living Room,HOME CENTRE Cosmo TV Unit 180cm Walnut,أثاث صالون هوم سنتر HOME CENTRE Cosmo TV Unit 180cm Walnut,pcs,1799,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
332,HC-LIV-2405,Home Centre,Furniture,Living Room,HOME CENTRE Cosmo TV Unit 150cm White,أثاث صالون هوم سنتر HOME CENTRE Cosmo TV Unit 150cm White,pcs,1499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
333,HC-LIV-2406,Home Centre,Furniture,Living Room,HOME CENTRE Floating TV Unit Wall-mounted,أثاث صالون هوم سنتر HOME CENTRE Floating TV Unit Wall-mounted,pcs,999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
334,HC-LIV-2407,Home Centre,Furniture,Living Room,HOME CENTRE Wall Shelf Set of 3 Wood,أثاث صالون هوم سنتر HOME CENTRE Wall Shelf Set of 3 Wood,pcs,299,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
335,HC-LIV-2408,Home Centre,Furniture,Living Room,HOME CENTRE Bookshelf 5-Tier Walnut,أثاث صالون هوم سنتر HOME CENTRE Bookshelf 5-Tier Walnut,pcs,899,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
336,HC-LIV-2409,Home Centre,Furniture,Living Room,HOME CENTRE Console Table Slim 110cm,أثاث صالون هوم سنتر HOME CENTRE Console Table Slim 110cm,pcs,749,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
337,HC-LIV-2410,Home Centre,Furniture,Living Room,HOME CENTRE Nest of Tables Set of 3,أثاث صالون هوم سنتر HOME CENTRE Nest of Tables Set of 3,pcs,899,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-livingroom,,7,TRUE,2026-04-28
338,HC-BED-2501,Home Centre,Furniture,Bedroom,HOME CENTRE Mocha Queen Bed with Storage Walnut,أثاث غرفة نوم هوم سنتر HOME CENTRE Mocha Queen Bed with Storage Walnut,pcs,2499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-bedroom,,7,TRUE,2026-04-28
339,HC-BED-2502,Home Centre,Furniture,Bedroom,HOME CENTRE Mocha King Bed with Storage Walnut,أثاث غرفة نوم هوم سنتر HOME CENTRE Mocha King Bed with Storage Walnut,pcs,2999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-bedroom,,7,TRUE,2026-04-28
340,HC-BED-2503,Home Centre,Furniture,Bedroom,HOME CENTRE Astra 3-Door Wardrobe White,أثاث غرفة نوم هوم سنتر HOME CENTRE Astra 3-Door Wardrobe White,pcs,2299,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-bedroom,,7,TRUE,2026-04-28
341,HC-BED-2504,Home Centre,Furniture,Bedroom,HOME CENTRE Astra 4-Door Wardrobe Walnut,أثاث غرفة نوم هوم سنتر HOME CENTRE Astra 4-Door Wardrobe Walnut,pcs,2999,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-bedroom,,7,TRUE,2026-04-28
342,HC-BED-2505,Home Centre,Furniture,Bedroom,HOME CENTRE Sliding Door Wardrobe 2-Door,أثاث غرفة نوم هوم سنتر HOME CENTRE Sliding Door Wardrobe 2-Door,pcs,2799,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-bedroom,,7,TRUE,2026-04-28
343,HC-BED-2506,Home Centre,Furniture,Bedroom,HOME CENTRE Bedside Table Set of 2 Walnut,أثاث غرفة نوم هوم سنتر HOME CENTRE Bedside Table Set of 2 Walnut,pcs,799,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-bedroom,,7,TRUE,2026-04-28
344,HC-BED-2507,Home Centre,Furniture,Bedroom,HOME CENTRE Dresser with Mirror 6-Drawer,أثاث غرفة نوم هوم سنتر HOME CENTRE Dresser with Mirror 6-Drawer,pcs,1899,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-bedroom,,7,TRUE,2026-04-28
345,HC-BED-2508,Home Centre,Furniture,Bedroom,HOME CENTRE Chest of Drawers 5-Drawer,أثاث غرفة نوم هوم سنتر HOME CENTRE Chest of Drawers 5-Drawer,pcs,1499,Home Centre UAE,https://www.homecentre.com/ae/en/c/furniture-bedroom,,7,TRUE,2026-04-28
346,HC-SFT-2601,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Cotton Fitted Sheet King 200tc White,مفروشات هوم سنتر HOME CENTRE Cotton Fitted Sheet King 200tc White,pcs,149,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
347,HC-SFT-2602,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Cotton Fitted Sheet Queen 200tc White,مفروشات هوم سنتر HOME CENTRE Cotton Fitted Sheet Queen 200tc White,pcs,119,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
348,HC-SFT-2603,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Cotton Fitted Sheet King 200tc Grey,مفروشات هوم سنتر HOME CENTRE Cotton Fitted Sheet King 200tc Grey,pcs,149,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
349,HC-SFT-2604,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Cotton Bed Sheet Set King 4-pcs,مفروشات هوم سنتر HOME CENTRE Cotton Bed Sheet Set King 4-pcs,pcs,299,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
350,HC-SFT-2605,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Cotton Bed Sheet Set Queen 4-pcs,مفروشات هوم سنتر HOME CENTRE Cotton Bed Sheet Set Queen 4-pcs,pcs,249,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
